id,day,temperature,light_intensity,logger
2936,12,18.61611111,90,18
2937,12,19.75777778,672,18
2938,12,17.855,496,18
2939,12,18.045,400,18
2940,12,17.855,288,18
2941,12,17.665,336,18
2942,12,17.37888889,96,18
2943,12,16.52277778,17,18
2944,12,16.42722222,0,18
2945,12,16.04611111,0,18
2946,12,15.37777778,0,18
2947,12,15.47277778,0,18
2948,12,15.37777778,0,18
2949,13,14.70888889,0,18
2950,13,13.84611111,0,18
2951,13,13.94222222,0,18
2952,13,14.325,0,18
2953,13,14.325,0,18
2954,13,13.75,0,18
2955,13,14.325,0,18
2956,13,14.51722222,1,18
2957,13,14.70888889,25,18
2958,13,15.37777778,136,18
2959,13,16.80777778,448,18
2960,13,17.57,256,18
2961,13,18.99611111,512,18
2962,13,19.37722222,320,18
2963,13,19.09222222,416,18
2964,13,19.85277778,304,18
2965,13,19.09222222,192,18
2966,13,19.09222222,120,18
2967,13,18.23611111,9,18
2968,13,18.23611111,0,18
2969,13,17.95,0,18
2970,13,17.76,0,18
2971,13,17.57,0,18
2972,13,18.045,0,18
2973,14,17.76,0,18
2974,14,17.76,0,18
2975,14,16.99888889,0,18
2976,14,17.37888889,0,18
2977,14,17.37888889,0,18
2978,14,17.76,0,18
2979,14,18.42611111,0,18
2980,14,17.855,0,18
2981,14,17.57,28,18
2982,14,18.33111111,59,18
2983,14,18.90111111,256,18
2984,14,18.99611111,304,18
2985,14,20.13777778,256,18
2986,14,20.32888889,304,18
2987,14,20.615,208,18
2988,14,22.14222222,400,18
2989,14,22.33277778,160,18
2990,14,21.95111111,59,18
2991,14,21.28222222,11,18
2992,14,20.32888889,0,18
2993,14,19.94777778,0,18
2994,14,19.85277778,0,18
2995,14,19.37722222,0,18
2996,14,19.37722222,0,18
2997,15,19.37722222,0,18
2998,15,18.52111111,0,18
2999,15,18.23611111,0,18
3000,15,18.42611111,0,18
3001,15,18.61611111,0,18
3002,15,18.33111111,0,18
3003,15,17.665,0,18
3004,15,16.71277778,0,18
3005,15,16.90277778,32,18
3006,15,17.37888889,160,18
3007,1,22.81222222,576,19
3008,1,25.02777778,1920,19
3009,1,23.48388889,576,19
3010,1,23.67722222,704,19
3011,1,23.96611111,27,19
3012,1,20.99611111,136,19
3013,1,21.95111111,74,19
3014,1,21.66388889,0,19
3015,1,19.66222222,0,19
3016,1,18.90111111,0,19
3017,1,18.045,0,19
3018,1,17.665,0,19
3019,2,17.665,0,19
3020,2,16.90277778,0,19
3021,2,16.23722222,0,19
3022,2,15.66388889,0,19
3023,2,14.99611111,0,19
3024,2,14.325,0,19
3025,2,13.94222222,0,19
3026,2,13.55777778,6,19
3027,2,13.365,47,19
3028,2,14.51722222,768,19
3029,2,25.61,4352,19
3030,2,17.37888889,464,19
3031,2,17.57,512,19
3032,2,19.56722222,288,19
3033,2,19.28222222,288,19
3034,2,17.28388889,152,19
3035,2,18.23611111,232,19
3036,2,16.80777778,40,19
3037,2,16.23722222,22,19
3038,2,15.66388889,0,19
3039,2,15.09111111,0,19
3040,2,14.61277778,0,19
3041,2,14.03777778,0,19
3042,2,13.75,0,19
3043,3,13.65388889,0,19
3044,3,13.46111111,0,19
3045,3,13.365,0,19
3046,3,12.98,0,19
3047,3,12.59388889,0,19
3048,3,10.455,0,19
3049,3,12.11,0,19
3050,3,12.49722222,5,19
3051,3,13.26888889,94,19
3052,3,14.325,672,19
3053,3,15.95111111,384,19
3054,3,17.475,464,19
3055,3,17.855,480,19
3056,3,25.51277778,3712,19
3057,3,20.805,216,19
3058,3,19.47222222,176,19
3059,3,22.14222222,256,19
3060,3,20.805,53,19
3061,3,20.23388889,28,19
3062,3,19.94777778,0,19
3063,3,19.94777778,0,19
3064,3,19.18722222,0,19
3065,3,18.61611111,0,19
3066,3,17.855,0,19
3067,4,17.475,0,19
3068,4,17.09388889,0,19
3069,4,16.80777778,0,19
3070,4,16.61777778,0,19
3071,4,16.52277778,0,19
3072,4,16.04611111,0,19
3073,4,16.04611111,0,19
3074,4,16.14111111,3,19
3075,4,16.52277778,60,19
3076,4,17.57,608,19
3077,4,23.48388889,2688,19
3078,4,20.615,512,19
3079,4,21.09111111,704,19
3080,4,21.47277778,800,19
3081,4,21.18722222,576,19
3082,4,21.76,480,19
3083,4,22.23777778,400,19
3084,4,22.14222222,184,19
3085,4,21.855,28,19
3086,4,21.76,0,19
3087,4,21.37777778,0,19
3088,4,21.09111111,0,19
3089,4,20.71,0,19
3090,4,20.71,0,19
3091,5,20.32888889,0,19
3092,5,20.13777778,0,19
3093,5,19.94777778,0,19
3094,5,19.94777778,0,19
3095,5,19.37722222,0,19
3096,5,17.57,0,19
3097,5,17.665,0,19
3098,5,17.475,1,19
3099,5,17.09388889,120,19
3100,5,17.28388889,400,19
3101,5,17.76,496,19
3102,5,17.855,288,19
3103,5,19.37722222,672,19
3104,5,20.04277778,800,19
3105,5,20.13777778,864,19
3106,5,20.13777778,608,19
3107,5,19.56722222,224,19
3108,5,18.90111111,128,19
3109,5,18.42611111,4,19
3110,5,18.42611111,0,19
3111,5,17.665,0,19
3112,5,17.37888889,0,19
3113,5,17.28388889,0,19
3114,5,16.90277778,0,19
3115,6,16.52277778,0,19
3116,6,14.70888889,0,19
3117,6,13.84611111,0,19
3118,6,12.98,0,19
3119,6,12.11,0,19
3120,6,11.52777778,0,19
3121,6,11.33388889,0,19
3122,6,10.94388889,0,19
3123,6,10.65111111,14,19
3124,6,10.74777778,41,19
3125,6,11.23611111,144,19
3126,6,11.43111111,108,19
3127,6,11.43111111,89,19
3128,6,11.23611111,95,19
3129,6,11.81888889,144,19
3130,6,11.81888889,78,19
3131,6,11.91611111,50,19
3132,6,11.72222222,34,19
3133,6,12.69,9,19
3134,6,13.17277778,0,19
3135,6,13.365,0,19
3136,6,13.365,0,19
3137,6,13.65388889,0,19
3138,6,13.46111111,0,19
3139,7,13.75,0,19
3140,7,13.55777778,0,19
3141,7,12.20722222,0,19
3142,7,11.91611111,0,19
3143,7,12.11,0,19
3144,7,12.49722222,0,19
3145,7,12.49722222,0,19
3146,7,12.78722222,0,19
3147,7,12.78722222,15,19
3148,7,12.78722222,49,19
3149,7,13.365,256,19
3150,7,13.94222222,256,19
3151,7,14.61277778,480,19
3152,7,14.70888889,400,19
3153,7,14.42111111,256,19
3154,7,14.51722222,368,19
3155,7,14.61277778,102,19
3156,7,14.325,136,19
3157,7,14.23,27,19
3158,7,13.94222222,0,19
3159,7,14.03777778,0,19
3160,7,14.42111111,0,19
3161,7,14.325,0,19
3162,7,14.51722222,0,19
3163,8,13.84611111,0,19
3164,8,12.98,0,19
3165,8,12.40111111,0,19
3166,8,11.91611111,0,19
3167,8,12.01277778,0,19
3168,8,12.11,0,19
3169,8,12.01277778,0,19
3170,8,12.01277778,3,19
3171,8,12.20722222,48,19
3172,8,13.94222222,864,19
3173,8,21.37777778,4352,19
3174,8,16.80777778,352,19
3175,8,17.57,416,19
3176,8,21.18722222,1344,19
3177,8,20.805,224,19
3178,8,19.37722222,100,19
3179,8,20.51888889,208,19
3180,8,20.13777778,45,19
3181,8,19.94777778,16,19
3182,8,18.80611111,0,19
3183,8,18.80611111,0,19
3184,8,18.33111111,0,19
3185,8,18.71111111,0,19
3186,8,17.95,0,19
3187,9,17.855,0,19
3188,9,17.37888889,0,19
3189,9,17.95,0,19
3190,9,17.28388889,0,19
3191,9,16.61777778,0,19
3192,9,13.94222222,0,19
3193,9,14.51722222,0,19
3194,9,14.9,4,19
3195,9,15.28222222,51,19
3196,9,17.28388889,1344,19
3197,9,25.125,7424,19
3198,9,19.94777778,480,19
3199,9,20.615,400,19
3200,9,24.255,1536,19
3201,9,22.90777778,320,19
3202,9,21.09111111,184,19
3203,9,21.18722222,224,19
3204,9,20.04277778,46,19
3205,9,19.37722222,19,19
3206,9,18.80611111,0,19
3207,9,18.90111111,0,19
3208,9,18.99611111,0,19
3209,9,19.37722222,0,19
3210,9,19.18722222,0,19
3211,10,19.28222222,0,19
3212,10,19.09222222,0,19
3213,10,18.99611111,0,19
3214,10,18.80611111,0,19
3215,10,19.28222222,0,19
3216,10,19.37722222,0,19
3217,10,19.56722222,0,19
3218,10,17.57,0,19
3219,10,17.57,152,19
3220,10,17.665,192,19
3221,10,16.52277778,160,19
3222,10,13.46111111,25,19
3223,10,12.88277778,42,19
3224,10,12.40111111,44,19
3225,10,11.81888889,98,19
3226,10,11.625,93,19
3227,10,11.43111111,91,19
3228,10,11.33388889,41,19
3229,10,11.13888889,3,19
3230,10,11.43111111,0,19
3231,10,11.91611111,0,19
3232,10,11.43111111,0,19
3233,10,10.74777778,0,19
3234,10,10.06277778,0,19
3235,11,9.668888889,0,19
3236,11,9.571111111,0,19
3237,11,9.571111111,0,19
3238,11,9.571111111,0,19
3239,11,9.472222222,0,19
3240,11,8.68,0,19
3241,11,7.782222222,0,19
3242,11,7.782222222,1,19
3243,11,7.178888889,44,19
3244,11,11.81888889,7168,19
3245,11,16.14111111,8704,19
3246,11,12.11,320,19
3247,11,12.69,352,19
3248,11,14.70888889,2432,19
3249,11,16.71277778,200,19
3250,11,14.61277778,71,19
3251,11,15.18722222,168,19
3252,11,14.51722222,35,19
3253,11,13.94222222,12,19
3254,11,13.46111111,0,19
3255,11,14.42111111,0,19
3256,11,13.84611111,0,19
3257,11,12.78722222,0,19
3258,11,12.20722222,0,19
3259,12,12.49722222,0,19
3260,12,12.01277778,0,19
3261,12,11.91611111,0,19
3262,12,11.43111111,0,19
3263,12,11.33388889,0,19
3264,12,11.13888889,0,19
3265,12,10.94388889,0,19
3266,12,10.74777778,1,19
3267,12,11.04111111,68,19
3268,12,15.76,3968,19
3269,12,21.09111111,5632,19
3270,12,17.475,304,19
3271,12,17.76,704,19
3272,12,17.665,672,19
3273,12,17.95,512,19
3274,12,17.37888889,256,19
3275,12,17.28388889,256,19
3276,12,16.61777778,67,19
3277,12,16.14111111,18,19
3278,12,15.855,0,19
3279,12,15.66388889,0,19
3280,12,15.37777778,0,19
3281,12,15.09111111,0,19
3282,12,14.42111111,0,19
3283,13,14.13388889,0,19
3284,13,13.84611111,0,19
3285,13,13.65388889,0,19
3286,13,13.46111111,0,19
3287,13,13.65388889,0,19
3288,13,12.01277778,0,19
3289,13,11.91611111,0,19
3290,13,12.01277778,3,19
3291,13,12.49722222,86,19
3292,13,15.76,2688,19
3293,13,17.18888889,1216,19
3294,13,17.18888889,768,19
3295,13,18.045,896,19
3296,13,17.665,480,19
3297,13,18.71111111,576,19
3298,13,18.71111111,576,19
3299,13,18.23611111,256,19
3300,13,18.045,136,19
3301,13,17.37888889,11,19
3302,13,16.90277778,0,19
3303,13,16.52277778,0,19
3304,13,16.42722222,0,19
3305,13,16.42722222,0,19
3306,13,16.42722222,0,19
3307,14,16.42722222,0,19
3308,14,16.14111111,0,19
3309,14,16.33222222,0,19
3310,14,16.23722222,0,19
3311,14,16.33222222,0,19
3312,14,16.71277778,0,19
3313,14,16.61777778,0,19
3314,14,16.23722222,0,19
3315,14,16.61777778,26,19
3316,14,16.99888889,62,19
3317,14,17.76,352,19
3318,14,18.14,384,19
3319,14,18.42611111,288,19
3320,14,19.18722222,304,19
3321,14,20.04277778,400,19
3322,14,20.42388889,400,19
3323,14,20.71,272,19
3324,14,20.615,58,19
3325,14,19.85277778,12,19
3326,14,18.90111111,0,19
3327,14,18.80611111,0,19
3328,14,18.61611111,0,19
3329,14,18.42611111,0,19
3330,14,18.23611111,0,19
3331,15,17.665,0,19
3332,15,17.76,0,19
3333,15,17.855,0,19
3334,15,17.57,0,19
3335,15,17.09388889,0,19
3336,15,16.42722222,0,19
3337,15,16.14111111,0,19
3338,15,16.14111111,0,19
3339,15,16.42722222,32,19
3340,15,16.80777778,114,19
