id,day,soil_temp,logger
5590,12,12.304,12
5591,12,12.304,12
5592,12,12.207,12
5593,12,12.207,12
5594,12,12.11,12
5595,12,12.11,12
5596,12,12.013,12
5597,12,12.013,12
5598,12,11.916,12
5599,12,11.916,12
5600,12,11.819,12
5601,12,11.819,12
5602,12,11.722,12
5603,12,11.722,12
5604,12,11.625,12
5605,12,11.528,12
5606,12,11.528,12
5607,12,11.431,12
5608,12,11.431,12
5609,12,11.334,12
5610,12,11.431,12
5611,12,11.431,12
5612,12,11.431,12
5613,12,11.625,12
5614,12,11.625,12
5615,12,11.722,12
5616,12,11.722,12
5617,12,11.722,12
5618,12,11.722,12
5619,12,11.819,12
5620,12,11.916,12
5621,12,12.013,12
5622,12,12.11,12
5623,12,12.207,12
5624,12,12.304,12
5625,12,12.401,12
5626,12,12.497,12
5627,12,12.497,12
5628,12,12.594,12
5629,12,12.69,12
5630,12,12.69,12
5631,12,12.787,12
5632,12,12.787,12
5633,12,12.883,12
5634,12,12.883,12
5635,12,12.883,12
5636,12,12.98,12
5637,12,13.076,12
5638,12,13.173,12
5639,12,13.269,12
5640,12,13.269,12
5641,12,13.269,12
5642,12,13.269,12
5643,12,13.269,12
5644,12,13.269,12
5645,12,13.269,12
5646,12,13.269,12
5647,12,13.269,12
5648,12,13.269,12
5649,12,13.269,12
5650,12,13.269,12
5651,12,13.269,12
5652,12,13.269,12
5653,12,13.269,12
5654,12,13.269,12
5655,12,13.269,12
5656,12,13.269,12
5657,12,13.269,12
5658,12,13.269,12
5659,12,13.269,12
5660,12,13.173,12
5661,12,13.173,12
5662,12,13.173,12
5663,12,13.173,12
5664,12,13.173,12
5665,12,13.173,12
5666,12,13.076,12
5667,12,13.076,12
5668,12,13.076,12
5669,13,13.076,12
5670,13,13.076,12
5671,13,13.076,12
5672,13,13.076,12
5673,13,13.076,12
5674,13,13.076,12
5675,13,13.076,12
5676,13,13.076,12
5677,13,13.076,12
5678,13,13.076,12
5679,13,13.076,12
5680,13,13.076,12
5681,13,12.98,12
5682,13,12.98,12
5683,13,12.98,12
5684,13,12.98,12
5685,13,13.461,12
5686,13,13.461,12
5687,13,13.365,12
5688,13,13.269,12
5689,13,13.173,12
5690,13,13.076,12
5691,13,12.98,12
5692,13,12.883,12
5693,13,12.69,12
5694,13,12.594,12
5695,13,12.497,12
5696,13,12.401,12
5697,13,12.401,12
5698,13,12.304,12
5699,13,12.207,12
5700,13,12.11,12
5701,13,12.11,12
5702,13,12.013,12
5703,13,12.013,12
5704,13,11.916,12
5705,13,11.916,12
5706,1,22.908,11
5707,1,22.908,11
5708,1,22.908,11
5709,1,22.908,11
5710,1,23.004,11
5711,1,23.004,11
5712,1,23.1,11
5713,1,23.1,11
5714,1,23.1,11
5715,1,23.196,11
5716,1,23.196,11
5717,1,23.196,11
5718,1,23.196,11
5719,1,23.292,11
5720,1,23.292,11
5721,1,23.292,11
5722,1,23.292,11
5723,1,23.388,11
5724,1,23.388,11
5725,1,23.388,11
5726,1,23.388,11
5727,1,23.388,11
5728,1,23.388,11
5729,1,23.388,11
5730,1,23.388,11
5731,1,23.388,11
5732,1,23.388,11
5733,1,23.388,11
5734,1,23.292,11
5735,1,23.292,11
5736,1,23.292,11
5737,1,23.196,11
5738,1,23.196,11
5739,1,23.196,11
5740,1,23.196,11
5741,1,23.292,11
5742,1,23.292,11
5743,1,23.196,11
5744,1,23.292,11
5745,1,23.292,11
5746,1,23.292,11
5747,1,23.292,11
5748,1,23.292,11
5749,1,23.292,11
5750,1,23.292,11
5751,1,23.292,11
5752,1,23.292,11
5753,1,23.292,11
5754,2,23.292,11
5755,2,23.292,11
5756,2,23.388,11
5757,2,23.388,11
5758,2,23.292,11
5759,2,23.388,11
5760,2,23.292,11
5761,2,23.292,11
5762,2,23.292,11
5763,2,23.292,11
5764,2,23.292,11
5765,2,23.292,11
5766,2,23.292,11
5767,2,23.292,11
5768,2,23.292,11
5769,2,23.292,11
5770,2,23.292,11
5771,2,23.292,11
5772,2,23.292,11
5773,2,23.292,11
5774,2,23.292,11
5775,2,23.292,11
5776,2,23.292,11
5777,2,23.292,11
5778,2,23.292,11
5779,2,23.292,11
5780,2,23.292,11
5781,2,23.292,11
5782,2,23.292,11
5783,2,23.292,11
5784,2,23.292,11
5785,2,23.292,11
5786,2,23.292,11
5787,2,23.292,11
5788,2,23.292,11
5789,2,23.292,11
5790,2,23.292,11
5791,2,23.292,11
5792,2,23.292,11
5793,2,23.292,11
5794,2,23.388,11
5795,2,23.388,11
5796,2,23.388,11
5797,2,23.484,11
5798,2,23.484,11
5799,2,23.581,11
5800,2,23.581,11
5801,2,23.677,11
5802,2,23.677,11
5803,2,23.773,11
5804,2,23.869,11
5805,2,23.869,11
5806,2,23.966,11
5807,2,23.966,11
5808,2,24.062,11
5809,2,24.062,11
5810,2,24.062,11
5811,2,24.062,11
5812,2,24.158,11
5813,2,24.158,11
5814,2,24.255,11
5815,2,24.255,11
5816,2,24.255,11
5817,2,24.351,11
5818,2,24.351,11
5819,2,24.351,11
5820,2,24.351,11
5821,2,24.351,11
5822,2,24.351,11
5823,2,24.351,11
5824,2,24.351,11
5825,2,24.351,11
5826,2,24.351,11
5827,2,24.351,11
5828,2,24.351,11
5829,2,24.351,11
5830,2,24.351,11
5831,2,24.351,11
5832,2,24.351,11
5833,2,24.351,11
5834,2,24.351,11
5835,2,24.351,11
5836,2,24.351,11
5837,2,24.351,11
5838,2,24.255,11
5839,2,24.255,11
5840,2,24.255,11
5841,2,24.255,11
5842,2,24.158,11
5843,2,24.158,11
5844,2,24.158,11
5845,2,24.158,11
5846,2,24.062,11
5847,2,24.062,11
5848,2,24.062,11
5849,2,24.062,11
5850,3,24.062,11
5851,3,24.062,11
5852,3,24.062,11
5853,3,23.966,11
5854,3,23.966,11
5855,3,23.966,11
5856,3,23.966,11
5857,3,23.966,11
5858,3,23.966,11
5859,3,23.966,11
5860,3,23.966,11
5861,3,23.966,11
5862,3,23.966,11
5863,3,23.966,11
5864,3,23.966,11
5865,3,23.966,11
5866,3,23.966,11
5867,3,23.966,11
5868,3,23.966,11
5869,3,23.869,11
5870,3,23.773,11
5871,3,23.677,11
5872,3,23.677,11
5873,3,23.581,11
5874,3,23.484,11
5875,3,23.484,11
5876,3,23.388,11
5877,3,23.388,11
5878,3,23.292,11
5879,3,23.292,11
5880,3,23.196,11
5881,3,23.196,11
5882,3,23.1,11
5883,3,23.1,11
5884,3,23.1,11
5885,3,23.004,11
5886,3,23.004,11
5887,3,22.908,11
5888,3,22.908,11
5889,3,22.908,11
5890,3,23.004,11
5891,3,23.196,11
5892,3,23.292,11
5893,3,23.484,11
5894,3,23.484,11
5895,3,23.388,11
5896,3,23.292,11
5897,3,23.292,11
5898,3,23.196,11
5899,3,23.196,11
5900,3,23.1,11
5901,3,23.004,11
5902,3,23.004,11
5903,3,23.004,11
5904,3,22.908,11
5905,3,22.908,11
5906,3,22.908,11
5907,3,22.908,11
5908,3,22.908,11
5909,3,22.908,11
5910,3,22.812,11
5911,3,22.812,11
5912,3,22.812,11
5913,3,22.812,11
5914,3,23.004,11
5915,3,22.908,11
5916,3,22.908,11
5917,3,22.812,11
5918,3,22.717,11
5919,3,22.717,11
5920,3,22.621,11
5921,3,22.525,11
5922,3,22.525,11
5923,3,22.429,11
5924,3,22.333,11
5925,3,22.238,11
5926,3,22.238,11
5927,3,22.142,11
5928,3,22.046,11
5929,3,22.046,11
5930,3,21.951,11
5931,3,21.855,11
5932,3,21.76,11
5933,3,21.76,11
5934,3,21.664,11
5935,3,21.664,11
5936,3,21.664,11
5937,3,21.569,11
5938,3,21.569,11
5939,3,21.473,11
5940,3,21.473,11
5941,3,21.378,11
5942,3,21.378,11
5943,3,21.282,11
5944,3,21.282,11
5945,3,21.187,11
5946,4,21.187,11
5947,4,21.187,11
5948,4,21.187,11
5949,4,21.187,11
5950,4,21.187,11
5951,4,21.091,11
5952,4,21.091,11
5953,4,21.091,11
5954,4,21.091,11
5955,4,21.091,11
5956,4,20.996,11
5957,4,20.996,11
5958,4,20.996,11
5959,4,20.996,11
5960,4,20.901,11
5961,4,20.901,11
5962,4,20.901,11
5963,4,20.805,11
5964,4,20.805,11
5965,4,20.71,11
5966,4,20.71,11
5967,4,20.615,11
5968,4,20.615,11
5969,4,20.519,11
5970,4,20.519,11
5971,4,20.519,11
5972,4,20.424,11
5973,4,20.424,11
5974,4,20.329,11
5975,4,20.329,11
5976,4,20.234,11
5977,4,20.234,11
5978,4,20.138,11
5979,4,20.138,11
5980,4,20.138,11
5981,4,20.043,11
5982,4,20.043,11
5983,4,20.043,11
5984,4,20.043,11
5985,4,20.138,11
5986,4,20.234,11
5987,4,20.424,11
5988,4,20.615,11
5989,4,20.805,11
5990,4,20.996,11
5991,4,21.091,11
5992,4,21.091,11
5993,4,21.091,11
5994,4,21.091,11
5995,4,21.091,11
5996,4,21.091,11
5997,4,20.996,11
5998,4,20.996,11
5999,4,20.996,11
6000,4,20.996,11
6001,4,20.996,11
6002,4,20.996,11
6003,4,20.901,11
6004,4,20.901,11
6005,4,20.901,11
6006,4,20.901,11
6007,4,20.901,11
6008,4,20.901,11
6009,4,20.901,11
6010,4,20.996,11
6011,4,20.996,11
6012,4,20.901,11
6013,4,20.901,11
6014,4,20.901,11
6015,4,20.901,11
6016,4,20.901,11
6017,4,20.805,11
6018,4,20.805,11
6019,4,20.805,11
6020,4,20.71,11
6021,4,20.615,11
6022,4,20.615,11
6023,4,20.519,11
6024,4,20.424,11
6025,4,20.329,11
6026,4,20.329,11
6027,4,20.234,11
6028,4,20.234,11
6029,4,20.138,11
6030,4,20.138,11
6031,4,20.043,11
6032,4,19.948,11
6033,4,19.948,11
6034,4,19.948,11
6035,4,19.948,11
6036,4,19.853,11
6037,4,19.853,11
6038,4,19.853,11
6039,4,19.758,11
6040,4,19.758,11
6041,4,19.758,11
6042,5,19.662,11
6043,5,19.662,11
6044,5,19.662,11
6045,5,19.662,11
6046,5,19.567,11
6047,5,19.567,11
6048,5,19.567,11
6049,5,19.567,11
6050,5,19.472,11
6051,5,19.472,11
6052,5,19.472,11
6053,5,19.472,11
6054,5,19.567,11
6055,5,19.472,11
6056,5,19.472,11
6057,5,19.472,11
6058,5,19.472,11
6059,5,19.472,11
6060,5,19.472,11
6061,5,19.567,11
6062,5,19.567,11
6063,5,19.567,11
6064,5,19.472,11
6065,5,19.472,11
6066,5,19.472,11
6067,5,19.472,11
6068,5,19.472,11
6069,5,19.472,11
6070,5,19.472,11
6071,5,19.472,11
6072,5,19.567,11
6073,5,19.567,11
6074,5,19.567,11
6075,5,19.567,11
6076,5,19.567,11
6077,5,19.567,11
6078,5,19.662,11
6079,5,19.662,11
6080,5,19.758,11
6081,5,19.758,11
6082,5,19.948,11
6083,5,20.138,11
6084,5,20.329,11
6085,5,20.329,11
6086,5,20.424,11
6087,5,20.424,11
6088,5,20.519,11
6089,5,20.519,11
6090,5,20.519,11
6091,5,20.519,11
6092,5,20.519,11
6093,5,20.615,11
6094,5,20.615,11
6095,5,20.615,11
6096,5,20.615,11
6097,5,20.615,11
6098,5,20.615,11
6099,5,20.615,11
6100,5,20.615,11
6101,5,20.615,11
6102,5,20.615,11
6103,5,20.615,11
6104,5,20.71,11
6105,5,20.71,11
6106,5,20.71,11
6107,5,20.71,11
6108,5,20.71,11
6109,5,20.71,11
6110,5,20.71,11
6111,5,20.71,11
6112,5,20.805,11
6113,5,20.805,11
6114,5,20.805,11
6115,5,20.805,11
6116,5,20.805,11
6117,5,20.805,11
6118,5,20.805,11
6119,5,20.805,11
6120,5,20.805,11
6121,5,20.805,11
6122,5,20.805,11
6123,5,20.805,11
6124,5,20.805,11
6125,5,20.805,11
6126,5,20.901,11
6127,5,20.901,11
6128,5,20.901,11
6129,5,20.901,11
6130,5,20.901,11
6131,5,20.901,11
6132,5,20.901,11
6133,5,20.901,11
6134,5,20.901,11
6135,5,20.901,11
6136,5,20.901,11
6137,5,20.901,11
6138,6,20.901,11
6139,6,20.996,11
6140,6,20.996,11
6141,6,20.996,11
6142,6,20.996,11
6143,6,20.996,11
6144,6,20.996,11
6145,6,20.996,11
6146,6,21.091,11
6147,6,21.091,11
6148,6,21.091,11
6149,6,21.091,11
6150,6,21.091,11
6151,6,21.091,11
6152,6,21.091,11
6153,6,21.091,11
6154,6,21.091,11
6155,6,21.091,11
6156,6,21.091,11
6157,6,21.091,11
6158,6,21.091,11
6159,6,20.996,11
6160,6,20.996,11
6161,6,20.996,11
6162,6,20.996,11
6163,6,20.901,11
6164,6,20.901,11
6165,6,20.901,11
6166,6,20.805,11
6167,6,20.805,11
6168,6,20.805,11
6169,6,20.805,11
6170,6,20.71,11
6171,6,20.71,11
6172,6,20.71,11
6173,6,20.615,11
6174,6,20.615,11
6175,6,20.519,11
6176,6,20.519,11
6177,6,20.519,11
6178,6,20.615,11
6179,6,20.71,11
6180,6,20.805,11
6181,6,20.901,11
6182,6,20.996,11
6183,6,21.091,11
6184,6,21.091,11
6185,6,21.091,11
6186,6,21.091,11
6187,6,21.091,11
6188,6,21.091,11
6189,6,21.091,11
6190,6,21.091,11
6191,6,21.091,11
6192,6,21.091,11
6193,6,20.996,11
6194,6,20.996,11
6195,6,20.996,11
6196,6,20.996,11
6197,6,20.996,11
6198,6,20.996,11
6199,6,20.996,11
6200,6,20.996,11
6201,6,20.996,11
6202,6,20.996,11
6203,6,20.996,11
6204,6,20.996,11
6205,6,20.901,11
6206,6,20.901,11
6207,6,20.805,11
6208,6,20.805,11
6209,6,20.71,11
6210,6,20.71,11
6211,6,20.71,11
6212,6,20.615,11
6213,6,20.519,11
6214,6,20.519,11
6215,6,20.424,11
6216,6,20.329,11
6217,6,20.234,11
6218,6,20.138,11
6219,6,20.043,11
6220,6,19.948,11
6221,6,19.948,11
6222,6,19.758,11
6223,6,19.662,11
6224,6,19.567,11
6225,6,19.472,11
6226,6,19.377,11
6227,6,19.282,11
6228,6,19.187,11
6229,6,19.092,11
6230,6,18.996,11
6231,6,18.901,11
6232,6,18.806,11
6233,6,18.711,11
6234,7,18.616,11
6235,7,18.521,11
6236,7,18.426,11
6237,7,18.426,11
6238,7,18.331,11
6239,7,18.331,11
6240,7,18.236,11
6241,7,18.236,11
6242,7,18.14,11
6243,7,18.045,11
6244,7,17.95,11
6245,7,17.855,11
6246,7,17.76,11
6247,7,17.76,11
6248,7,17.665,11
6249,7,17.57,11
6250,7,17.475,11
6251,7,17.475,11
6252,7,17.379,11
6253,7,17.284,11
6254,7,17.094,11
6255,7,16.903,11
6256,7,16.808,11
6257,7,16.713,11
6258,7,16.713,11
6259,7,16.618,11
6260,7,16.523,11
6261,7,16.523,11
6262,7,16.427,11
6263,7,16.332,11
6264,7,16.332,11
6265,7,16.237,11
6266,7,16.237,11
6267,7,16.237,11
6268,7,16.237,11
6269,7,16.141,11
6270,7,16.141,11
6271,7,16.141,11
6272,7,16.141,11
6273,7,16.237,11
6274,7,16.332,11
6275,7,16.523,11
6276,7,16.713,11
6277,7,16.903,11
6278,7,16.999,11
6279,7,17.094,11
6280,7,17.189,11
6281,7,17.189,11
6282,7,17.189,11
6283,7,17.189,11
6284,7,17.189,11
6285,7,17.189,11
6286,7,17.189,11
6287,7,17.189,11
6288,7,17.189,11
6289,7,17.189,11
6290,7,17.189,11
6291,7,17.189,11
6292,7,17.189,11
6293,7,17.189,11
6294,7,17.189,11
6295,7,17.284,11
6296,7,17.379,11
6297,7,17.475,11
6298,7,17.475,11
6299,7,17.475,11
6300,7,17.475,11
6301,7,17.475,11
6302,7,17.475,11
6303,7,17.475,11
6304,7,17.475,11
6305,7,17.475,11
6306,7,17.475,11
6307,7,17.475,11
6308,7,17.379,11
6309,7,17.379,11
6310,7,17.284,11
6311,7,17.284,11
6312,7,17.189,11
6313,7,17.094,11
6314,7,17.094,11
6315,7,16.999,11
6316,7,16.999,11
6317,7,16.999,11
6318,7,16.999,11
6319,7,16.999,11
6320,7,16.903,11
6321,7,16.903,11
6322,7,16.903,11
6323,7,16.903,11
6324,7,16.903,11
6325,7,16.808,11
6326,7,16.808,11
6327,7,16.808,11
6328,7,16.808,11
6329,7,16.808,11
6330,8,16.808,11
6331,8,16.808,11
6332,8,16.808,11
6333,8,16.808,11
6334,8,16.808,11
6335,8,16.808,11
6336,8,16.808,11
6337,8,16.808,11
6338,8,16.808,11
6339,8,16.808,11
6340,8,16.808,11
6341,8,16.808,11
6342,8,16.713,11
6343,8,16.713,11
6344,8,16.713,11
6345,8,16.713,11
6346,8,16.713,11
6347,8,16.713,11
6348,8,16.713,11
6349,8,16.713,11
6350,8,16.618,11
6351,8,16.618,11
6352,8,16.618,11
6353,8,16.618,11
6354,8,16.523,11
6355,8,16.523,11
6356,8,16.523,11
6357,8,16.523,11
6358,8,16.523,11
6359,8,16.523,11
6360,8,16.523,11
6361,8,16.523,11
6362,8,16.523,11
6363,8,16.523,11
6364,8,16.523,11
6365,8,16.523,11
6366,8,16.523,11
6367,8,16.618,11
6368,8,16.618,11
6369,8,16.713,11
6370,8,16.903,11
6371,8,17.094,11
6372,8,17.284,11
6373,8,17.379,11
6374,8,17.57,11
6375,8,17.665,11
6376,8,17.76,11
6377,8,17.76,11
6378,8,17.76,11
6379,8,17.76,11
6380,8,17.76,11
6381,8,17.76,11
6382,8,17.665,11
6383,8,17.665,11
6384,8,17.665,11
6385,8,17.76,11
6386,8,17.76,11
6387,8,17.76,11
6388,8,17.76,11
6389,8,17.76,11
6390,8,17.76,11
6391,8,17.855,11
6392,8,17.855,11
6393,8,17.95,11
6394,8,17.95,11
6395,8,17.95,11
6396,8,17.95,11
6397,8,17.95,11
6398,8,17.95,11
6399,8,17.95,11
6400,8,17.95,11
6401,8,17.95,11
6402,8,17.95,11
6403,8,17.95,11
6404,8,17.95,11
6405,8,17.95,11
6406,8,17.95,11
6407,8,17.95,11
6408,8,17.95,11
6409,8,17.95,11
6410,8,17.95,11
6411,8,17.95,11
6412,8,17.95,11
6413,8,17.95,11
6414,8,17.95,11
6415,8,17.855,11
6416,8,17.855,11
6417,8,17.855,11
6418,8,17.855,11
6419,8,17.855,11
6420,8,17.855,11
6421,8,17.855,11
6422,8,17.95,11
6423,8,17.95,11
6424,8,17.95,11
6425,8,17.95,11
6426,9,17.95,11
6427,9,17.95,11
6428,9,17.95,11
6429,9,18.045,11
6430,9,18.045,11
6431,9,18.045,11
6432,9,18.045,11
6433,9,18.045,11
6434,9,18.045,11
6435,9,18.045,11
6436,9,18.045,11
6437,9,18.045,11
6438,9,18.045,11
6439,9,18.045,11
6440,9,18.045,11
6441,9,18.045,11
6442,9,18.045,11
6443,9,18.045,11
6444,9,18.045,11
6445,9,18.14,11
6446,9,18.14,11
6447,9,18.14,11
6448,9,18.045,11
6449,9,18.045,11
6450,9,18.045,11
6451,9,18.045,11
6452,9,18.045,11
6453,9,18.045,11
6454,9,18.045,11
6455,9,18.045,11
6456,9,18.045,11
6457,9,18.045,11
6458,9,18.045,11
6459,9,18.045,11
6460,9,18.14,11
6461,9,18.14,11
6462,9,18.14,11
6463,9,18.236,11
6464,9,18.236,11
6465,9,18.331,11
6466,9,18.331,11
6467,9,18.331,11
6468,9,18.426,11
6469,9,18.521,11
6470,9,18.616,11
6471,9,18.616,11
6472,9,18.616,11
6473,9,18.711,11
6474,9,18.711,11
6475,9,18.806,11
6476,9,18.806,11
6477,9,18.806,11
6478,9,18.901,11
6479,9,18.996,11
6480,9,19.092,11
6481,9,19.092,11
6482,9,19.187,11
6483,9,19.187,11
6484,9,19.282,11
6485,9,19.282,11
6486,9,19.377,11
6487,9,19.377,11
6488,9,19.377,11
6489,9,19.472,11
6490,9,19.472,11
6491,9,19.472,11
6492,9,19.567,11
6493,9,19.567,11
6494,9,19.567,11
6495,9,19.662,11
6496,9,19.662,11
6497,9,19.662,11
6498,9,19.662,11
6499,9,19.662,11
6500,9,19.662,11
6501,9,19.662,11
6502,9,19.662,11
6503,9,19.758,11
6504,9,19.758,11
6505,9,19.758,11
6506,9,19.758,11
6507,9,19.758,11
6508,9,19.758,11
6509,9,19.758,11
6510,9,19.758,11
6511,9,19.853,11
6512,9,19.853,11
6513,9,19.853,11
6514,9,19.853,11
6515,9,19.853,11
6516,9,19.853,11
6517,9,19.853,11
6518,9,19.758,11
6519,9,19.758,11
6520,9,19.758,11
6521,9,19.758,11
6522,10,19.853,11
6523,10,19.853,11
6524,10,19.853,11
6525,10,19.853,11
6526,10,19.758,11
6527,10,19.758,11
6528,10,19.758,11
6529,10,19.758,11
6530,10,19.662,11
6531,10,19.662,11
6532,10,19.567,11
6533,10,19.567,11
6534,10,19.472,11
6535,10,19.472,11
6536,10,19.377,11
6537,10,19.282,11
6538,10,19.282,11
6539,10,19.187,11
6540,10,19.187,11
6541,10,19.187,11
6542,10,19.092,11
6543,10,19.092,11
6544,10,18.996,11
6545,10,18.996,11
6546,10,18.901,11
6547,10,18.806,11
6548,10,18.806,11
6549,10,18.711,11
6550,10,18.711,11
6551,10,18.616,11
6552,10,18.521,11
6553,10,18.521,11
6554,10,18.521,11
6555,10,18.426,11
6556,10,18.426,11
6557,10,18.426,11
6558,10,18.426,11
6559,10,18.331,11
6560,10,18.331,11
6561,10,18.331,11
6562,10,18.331,11
6563,10,18.331,11
6564,10,18.331,11
6565,10,18.426,11
6566,10,18.426,11
6567,10,18.521,11
6568,10,18.521,11
6569,10,18.616,11
6570,10,18.616,11
6571,10,18.616,11
6572,10,18.711,11
6573,10,18.711,11
6574,10,18.711,11
6575,10,18.711,11
6576,10,18.711,11
6577,10,18.711,11
6578,10,18.616,11
6579,10,18.616,11
6580,10,18.521,11
6581,10,18.521,11
6582,10,18.521,11
6583,10,18.521,11
6584,10,18.616,11
6585,10,18.616,11
6586,10,18.616,11
6587,10,18.521,11
6588,10,18.426,11
6589,10,18.426,11
6590,10,18.331,11
6591,10,18.236,11
6592,10,18.236,11
6593,10,18.236,11
6594,10,18.14,11
6595,10,18.14,11
6596,10,18.14,11
6597,10,18.045,11
6598,10,18.045,11
6599,10,17.95,11
6600,10,17.95,11
6601,10,17.95,11
6602,10,17.95,11
6603,10,17.855,11
6604,10,17.855,11
6605,10,17.76,11
6606,10,17.665,11
6607,10,17.665,11
6608,10,17.665,11
6609,10,17.57,11
6610,10,17.475,11
6611,10,17.379,11
6612,10,17.284,11
6613,10,17.284,11
6614,10,17.094,11
6615,10,16.999,11
6616,10,16.808,11
6617,10,16.713,11
6618,11,16.618,11
6619,11,16.523,11
6620,11,16.427,11
6621,11,16.332,11
6622,11,16.332,11
6623,11,16.237,11
6624,11,16.141,11
6625,11,16.046,11
6626,11,15.951,11
6627,11,15.855,11
6628,11,15.76,11
6629,11,15.664,11
6630,11,15.664,11
6631,11,15.569,11
6632,11,15.473,11
6633,11,15.378,11
6634,11,15.282,11
6635,11,15.282,11
6636,11,15.187,11
6637,11,15.091,11
6638,11,14.9,11
6639,11,14.709,11
6640,11,14.613,11
6641,11,14.517,11
6642,11,14.421,11
6643,11,14.325,11
6644,11,14.325,11
6645,11,14.325,11
6646,11,14.23,11
6647,11,14.23,11
6648,11,14.134,11
6649,11,14.134,11
6650,11,14.038,11
6651,11,14.038,11
6652,11,14.038,11
6653,11,13.942,11
6654,11,13.942,11
6655,11,13.942,11
6656,11,13.846,11
6657,11,14.134,11
6658,11,14.421,11
6659,11,14.804,11
6660,11,15.091,11
6661,11,15.378,11
6662,11,15.664,11
6663,11,15.855,11
6664,11,15.855,11
6665,11,15.76,11
6666,11,15.664,11
6667,11,15.664,11
6668,11,15.664,11
6669,11,15.569,11
6670,11,15.569,11
6671,11,15.569,11
6672,11,15.569,11
6673,11,15.473,11
6674,11,15.473,11
6675,11,15.378,11
6676,11,15.282,11
6677,11,15.282,11
6678,11,15.282,11
6679,11,15.473,11
6680,11,15.569,11
6681,11,15.569,11
6682,11,15.569,11
6683,11,15.473,11
6684,11,15.473,11
6685,11,15.378,11
6686,11,15.378,11
6687,11,15.378,11
6688,11,15.282,11
6689,11,15.282,11
6690,11,15.282,11
6691,11,15.187,11
6692,11,15.187,11
6693,11,15.091,11
6694,11,15.091,11
6695,11,14.996,11
6696,11,14.996,11
6697,11,14.996,11
6698,11,14.996,11
6699,11,14.996,11
6700,11,14.9,11
6701,11,14.9,11
6702,11,14.9,11
6703,11,14.9,11
6704,11,14.804,11
6705,11,14.804,11
6706,11,14.804,11
6707,11,14.804,11
6708,11,14.709,11
6709,11,14.709,11
6710,11,14.709,11
6711,11,14.613,11
6712,11,14.613,11
6713,11,14.613,11
6714,12,14.517,11
6715,12,14.517,11
6716,12,14.517,11
6717,12,14.421,11
6718,12,14.421,11
6719,12,14.421,11
6720,12,14.325,11
6721,12,14.325,11
6722,12,14.23,11
6723,12,14.23,11
6724,12,14.134,11
6725,12,14.134,11
6726,12,14.134,11
6727,12,14.038,11
6728,12,14.038,11
6729,12,13.942,11
6730,12,13.942,11
6731,12,13.846,11
6732,12,13.846,11
6733,12,13.75,11
6734,12,13.75,11
6735,12,13.654,11
6736,12,13.654,11
6737,12,13.558,11
6738,12,13.558,11
6739,12,13.558,11
6740,12,13.461,11
6741,12,13.461,11
6742,12,13.365,11
6743,12,13.365,11
6744,12,13.269,11
6745,12,13.269,11
6746,12,13.269,11
6747,12,13.173,11
6748,12,13.173,11
6749,12,13.076,11
6750,12,13.076,11
6751,12,13.076,11
6752,12,13.076,11
6753,12,13.365,11
6754,12,13.654,11
6755,12,13.75,11
6756,12,13.942,11
6757,12,14.23,11
6758,12,14.421,11
6759,12,14.613,11
6760,12,14.613,11
6761,12,14.613,11
6762,12,14.517,11
6763,12,14.517,11
6764,12,14.517,11
6765,12,14.517,11
6766,12,14.517,11
6767,12,14.517,11
6768,12,14.517,11
6769,12,14.517,11
6770,12,14.517,11
6771,12,14.517,11
6772,12,14.517,11
6773,12,14.517,11
6774,12,14.421,11
6775,12,14.517,11
6776,12,14.613,11
6777,12,14.613,11
6778,12,14.613,11
6779,12,14.613,11
6780,12,14.613,11
6781,12,14.613,11
6782,12,14.613,11
6783,12,14.517,11
6784,12,14.517,11
6785,12,14.517,11
6786,12,14.421,11
6787,12,14.421,11
6788,12,14.421,11
6789,12,14.421,11
6790,12,14.421,11
6791,12,14.421,11
6792,12,14.325,11
6793,12,14.325,11
6794,12,14.325,11
6795,12,14.23,11
6796,12,14.23,11
6797,12,14.23,11
6798,12,14.23,11
6799,12,14.23,11
6800,12,14.23,11
6801,12,14.134,11
6802,12,14.134,11
6803,12,14.134,11
6804,12,14.134,11
6805,12,14.134,11
6806,12,14.038,11
6807,12,14.038,11
6808,12,14.038,11
6809,12,14.038,11
6810,13,13.942,11
6811,13,13.942,11
6812,13,13.942,11
6813,13,13.942,11
6814,13,13.846,11
6815,13,13.846,11
6816,13,13.846,11
6817,13,13.75,11
6818,13,13.75,11
6819,13,13.75,11
6820,13,13.654,11
6821,13,13.654,11
6822,13,13.654,11
6823,13,13.654,11
6824,13,13.654,11
6825,13,13.558,11
6826,13,13.558,11
6827,13,13.558,11
6828,13,13.461,11
6829,13,13.461,11
6830,13,13.461,11
6831,13,13.365,11
6832,13,13.269,11
6833,13,13.173,11
6834,13,13.173,11
6835,13,13.076,11
6836,13,12.98,11
6837,13,12.98,11
6838,13,12.883,11
6839,13,12.883,11
6840,13,12.883,11
6841,13,12.787,11
6842,13,12.787,11
6843,13,12.69,11
6844,13,12.69,11
6845,13,12.69,11
6846,13,12.69,11
6847,1,23.004,19
6848,1,23.004,19
6849,1,23.1,19
6850,1,23.1,19
6851,1,23.1,19
6852,1,23.196,19
6853,1,23.292,19
6854,1,23.292,19
6855,1,23.388,19
6856,1,23.388,19
6857,1,23.484,19
6858,1,23.484,19
6859,1,23.581,19
6860,1,23.581,19
